Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE56,OUT049,1140.400971
FDH34,OUT013,3573.070309
DRI49,OUT013,1397.00385
DRI59,OUT046,3297.33998
DRC36,OUT049,2592.878857
FDS15,OUT019,299.5779958
FDI07,OUT018,2904.211432
FDZ15,OUT018,1663.967988
NCX41,OUT027,4985.000529
NCO29,OUT019,499.6646573
FDF57,OUT013,2492.637533
FDI33,OUT035,1481.550659
DRJ47,OUT049,2510.782981
FDB34,OUT046,1581.424614
FDY22,OUT027,3399.591569
DRL11,OUT017,2501.423194
FDY46,OUT035,3026.654285
FDG17,OUT013,4024.916605
FDE52,OUT018,1293.14937
DRP47,OUT027,4781.902267
FDO01,OUT010,321.7804424
FDL09,OUT046,2571.609378
FDR57,OUT013,2399.039557
DRD37,OUT035,848.8324589
FDQ36,OUT027,1865.33502
FDL33,OUT049,3274.742494
FDL48,OUT045,848.1361484
FDL28,OUT049,3544.63652
NCN29,OUT046,906.2477737
FDO13,OUT035,2714.95435
FDB38,OUT045,2869.410368
FDI36,OUT035,3241.46234
FDI58,OUT035,1601.010668
FDH22,OUT018,1721.484483
FDQ27,OUT013,1953.653176
FDT33,OUT046,2733.678406
FDC56,OUT045,1702.131496
FDF14,OUT046,2604.803022
FDQ39,OUT017,3225.8073
NCM43,OUT017,2755.884711
FDS46,OUT035,1980.574737
FDI22,OUT049,3721.08727
NCE43,OUT045,3128.328067
FDZ36,OUT010,452.0996677
FDR13,OUT019,272.7084516
FDP46,OUT018,1377.686319
FDW56,OUT019,438.9900959
FDB40,OUT017,2699.161244
FDM28,OUT018,2350.643328
FDV49,OUT013,4654.10265
NCS53,OUT018,2500.031414
FDO03,OUT049,3942.458644
FDT15,OUT035,3132.327934
FDD33,OUT049,3504.109615
FDX13,OUT017,4563.413006
FDH60,OUT013,2900.381927
DRH51,OUT046,1247.863831
NCL07,OUT049,936.4168484
FDW51,OUT045,2961.114273
FDF21,OUT019,446.160354
FDH26,OUT019,290.0882339
FDJ03,OUT049,857.3861368
FDU35,OUT017,1854.621706
DRL01,OUT018,3021.036232
FDE59,OUT045,762.331613
FDI60,OUT035,1071.471116
DRH39,OUT035,1486.25733
FDK36,OUT049,945.1293715
FDN52,OUT045,1354.688758
FDU12,OUT017,4143.35495
NCT05,OUT027,5203.246584
FDS37,OUT027,2903.920794
FDK24,OUT017,842.6012149
DRF36,OUT013,3336.777132
FDN46,OUT010,213.5558275
NCN06,OUT045,2639.844297
FDD59,OUT035,1482.224856
FDM14,OUT045,1678.673187
FDO10,OUT018,871.2711195
FDU35,OUT013,1755.203906
NCA30,OUT018,2642.375114
NCO41,OUT049,1538.944725
FDI24,OUT046,2896.020949
FDZ16,OUT046,3231.552686
FDV47,OUT046,1407.332231
FDV16,OUT045,722.4712876
FDZ22,OUT035,1466.747356
FDO20,OUT010,549.3235535
FDW38,OUT013,918.4495362
FDW52,OUT045,2842.617021
FDT43,OUT019,182.2878465
NCS29,OUT045,4062.048372
NCC31,OUT017,2473.248638
FDA21,OUT017,3483.507724
FDQ55,OUT046,2462.720613
NCE54,OUT049,1436.136275
FDD45,OUT017,1568.600266
NCP17,OUT017,1176.422468
FDR47,OUT035,3152.171381
DRM35,OUT013,2701.893955
FDR47,OUT019,454.7106724
FDX19,OUT010,524.915902
FDV22,OUT027,4482.114771
FDQ46,OUT027,2811.850669
DRO47,OUT045,1744.909671
FDB44,OUT010,501.7143314
FDN02,OUT010,517.3735034
FDW10,OUT045,2643.558531
FDJ41,OUT019,573.912581
FDM50,OUT046,882.687563
FDW10,OUT035,2923.79215
FDY48,OUT049,1774.838257
NCE30,OUT027,5061.361626
FDO04,OUT045,944.6889246
FDQ26,OUT010,156.0882777
NCX29,OUT018,2236.225801
FDE39,OUT046,1950.999725
NCR54,OUT027,5179.573053
NCP55,OUT027,2109.693154
FDX22,OUT017,4124.430455
FDI05,OUT035,1356.297455
FDC51,OUT027,3075.585456
FDC10,OUT013,1959.251074
FDJ46,OUT045,3024.738626
FDV10,OUT010,135.0101092
FDX12,OUT027,4582.186319
FDL43,OUT019,233.607488
DRB13,OUT046,2864.560857
FDF59,OUT027,3089.836946
FDT35,OUT049,2398.69692
NCJ19,OUT035,1027.381954
FDT35,OUT018,2765.912328
FDI48,OUT046,798.8611835
DRC24,OUT019,362.3345173
NCZ05,OUT017,1895.730838
FDJ57,OUT049,3415.582819
FDX11,OUT017,3040.303203
FDE09,OUT035,1711.737363
NCK06,OUT049,2003.366226
DRE37,OUT017,3292.999854
FDV56,OUT046,1697.156349
FDY43,OUT017,2774.277626
FDV35,OUT013,2627.981544
FDF05,OUT019,584.8533082
FDA36,OUT035,2847.582146
FDS13,OUT027,5169.566869
FDU47,OUT013,2239.249011
FDI36,OUT010,410.2845046
FDH48,OUT046,1479.840106
FDZ14,OUT013,1930.371366
FDS46,OUT013,2093.012513
FDE21,OUT017,1806.647844
FDA26,OUT049,3679.133043
FDV12,OUT046,1627.353614
FDL46,OUT019,305.9171755
FDN57,OUT013,2543.711234
NCJ18,OUT017,2099.368512
FDO36,OUT045,2930.323424
FDX55,OUT018,2951.731887
FDT25,OUT019,310.0482402
FDD16,OUT049,1331.825689
NCX18,OUT013,3080.089253
NCG55,OUT018,1716.333123
NCV18,OUT049,1765.561609
NCS18,OUT035,1867.909244
FDC37,OUT045,1701.568319
FDE47,OUT046,1863.910926
DRG49,OUT019,566.8891853
FDC39,OUT049,3303.704459
FDH24,OUT019,390.6291888
FDV39,OUT027,5065.536765
NCL17,OUT045,2021.631918
NCY53,OUT035,1852.077479
FDH52,OUT013,930.1112945
NCD19,OUT018,878.8217675
FDI44,OUT046,1263.876409
DRD49,OUT027,5045.910699
FDN08,OUT035,1969.24718
FDO20,OUT027,5748.819673
FDY02,OUT046,3579.433733
FDX23,OUT045,1571.232094
FDX01,OUT017,1996.297991
FDH20,OUT027,2866.029324
NCX41,OUT017,3565.328165
FDD21,OUT027,3272.282214
DRH11,OUT019,156.6535121
DRE60,OUT018,3595.953356
FDB10,OUT013,3821.822336
FDH38,OUT013,1596.043544
NCL07,OUT018,716.0015343
FDD48,OUT046,2186.95604
NCT54,OUT027,2822.284735
FDF32,OUT027,5330.221144
DRH51,OUT045,1245.497036
DRG03,OUT035,2613.033411
NCY42,OUT019,338.5598089
FDH32,OUT017,1791.368148
NCJ06,OUT027,2936.512688
FDH47,OUT027,2835.684123
FDZ08,OUT018,1203.800652
FDK16,OUT017,1729.186573
DRG01,OUT018,939.2485925
NCM53,OUT027,2900.400972
NCB07,OUT035,3117.87733
NCZ06,OUT035,3370.519755
FDU48,OUT049,2072.163143
NCB55,OUT027,2174.907817
FDP15,OUT013,4153.670369
FDF17,OUT046,3423.168354
NCN06,OUT049,3102.331683
DRM48,OUT018,668.3767852
FDH10,OUT046,2722.495389
FDC60,OUT018,1403.380436
FDE35,OUT018,925.9938344
DRI23,OUT013,2561.044043
NCR38,OUT013,3774.943809
FDP04,OUT035,989.3624309
NCW17,OUT045,2164.996621
FDX34,OUT017,2138.585418
NCK53,OUT045,1519.627285
NCO54,OUT010,200.6667322
NCH55,OUT046,2128.04072
FDT44,OUT027,3222.316208
DRG49,OUT046,4098.868849
FDX46,OUT010,153.68789
DRG36,OUT049,2878.628403
FDU37,OUT049,1296.281771
FDK10,OUT049,2946.068316
DRF37,OUT027,5292.078908
FDC44,OUT035,2016.802379
FDP15,OUT046,3613.21194
FDZ27,OUT027,2029.347017
FDY22,OUT019,313.3135379
DRG51,OUT035,3092.784926
FDN58,OUT045,3846.304567
FDW01,OUT049,2761.048505
FDX24,OUT018,1339.059783
FDO51,OUT017,916.769674
FDJ52,OUT027,4205.135215
NCY06,OUT010,276.0244531
FDE20,OUT018,2418.222615
FDT23,OUT010,189.9917026
FDQ51,OUT046,860.4243527
FDE35,OUT046,1014.679722
FDB46,OUT013,3279.290427
NCG19,OUT035,3393.802797
NCL06,OUT018,2808.762015
FDT36,OUT019,137.2212832
FDC56,OUT049,1973.918442
FDJ26,OUT049,3454.422584
FDZ59,OUT017,2679.711422
FDV11,OUT027,4586.056216
FDR13,OUT010,234.8436967
FDI15,OUT018,3602.399182
FDF47,OUT018,3036.447618
NCB54,OUT019,273.5174928
NCK19,OUT027,4561.187424
FDX16,OUT017,2762.495728
FDL50,OUT045,1671.275573
NCE31,OUT035,794.7981456
DRJ01,OUT049,2391.198391
FDE22,OUT013,2475.683233
FDY20,OUT019,267.8121749
NCO14,OUT045,621.60653
NCR50,OUT017,2718.165824
DRM47,OUT017,3248.506864
FDO27,OUT010,257.0301144
FDJ20,OUT027,3111.261663
NCX17,OUT013,3408.33878
FDG59,OUT049,747.8742355
FDD52,OUT045,1575.259366
FDO48,OUT017,3818.47379
FDC59,OUT019,202.4134566
FDS15,OUT018,1485.584227
FDB47,OUT035,3423.351082
FDV14,OUT019,230.6397607
FDB27,OUT013,2807.057137
FDA35,OUT035,2095.68871
FDN51,OUT018,3168.813153
FDO39,OUT019,497.3516429
FDB28,OUT049,2947.583234
DRJ25,OUT046,1017.349461
FDH46,OUT027,2735.775405
FDI10,OUT045,2888.127635
FDU21,OUT018,756.1658778
FDD09,OUT049,3106.191404
FDD10,OUT046,2334.439015
FDN31,OUT010,467.7721008
FDA46,OUT018,3079.918578
FDM56,OUT046,1696.795186
FDF11,OUT010,613.0324684
FDS32,OUT018,1705.546993
NCM06,OUT013,2450.713465
FDZ26,OUT045,3952.032189
FDO01,OUT013,2161.020749
FDJ46,OUT049,2920.095188
FDG26,OUT019,615.2565269
FDZ38,OUT035,3667.696487
NCO55,OUT013,1966.455156
FDT60,OUT035,1877.013784
FDW37,OUT049,1392.172895
NCK42,OUT018,3075.501863
FDA45,OUT046,2371.63478
FDW55,OUT018,3184.891418
FDY44,OUT017,3157.401968
FDQ31,OUT017,1447.645736
FDM09,OUT049,3079.370846
FDH12,OUT018,1530.198515
NCQ43,OUT035,1816.964895
FDT33,OUT035,2934.005115
NCT41,OUT018,2376.652978
DRJ25,OUT010,173.3016093
NCQ41,OUT046,3401.557885
NCN17,OUT049,1680.942534
DRO35,OUT027,2897.225041
FDU27,OUT018,933.9930384
FDY43,OUT027,4784.149568
FDG46,OUT035,1911.509468
DRL49,OUT018,1782.674745
NCB55,OUT049,925.2307565
FDK28,OUT049,4754.562255
FDO49,OUT045,882.2610698
FDT03,OUT013,2740.76319
FDW33,OUT027,2981.037651
FDR02,OUT035,1748.327405
FDF50,OUT013,3200.570262
FDA40,OUT018,1359.758769
NCT53,OUT018,2583.210713
FDY60,OUT035,2270.769746
FDP44,OUT027,2811.98668
NCQ50,OUT045,3521.015539
NCC30,OUT017,3214.441272
FDQ60,OUT018,1661.537464
FDG41,OUT046,1786.996994
FDQ03,OUT046,3089.96935
FDM03,OUT045,1601.403074
FDZ51,OUT018,1380.702684
DRF51,OUT035,795.1792487
FDF39,OUT017,4959.951864
FDW52,OUT035,2592.288306
FDY22,OUT049,2582.584528
FDG14,OUT013,2342.181879
FDA57,OUT017,715.7688857
FDL45,OUT019,330.5807092
FDX28,OUT046,1456.787453
NCQ54,OUT013,2966.530359
FDH40,OUT045,1255.263155
FDU52,OUT035,2579.149829
FDT60,OUT010,220.4760565
FDK08,OUT045,1343.285315
FDN04,OUT049,2875.150212
FDE50,OUT013,3178.749145
FDI16,OUT049,1054.753217
FDM50,OUT049,1108.46862
NCV30,OUT049,1112.941482
FDT44,OUT013,1650.34294
FDY60,OUT013,2425.462487
FDT56,OUT017,893.5757306
FDV58,OUT018,2756.648513
FDU04,OUT013,1901.040102
NCN05,OUT027,4205.081938
FDI53,OUT018,2328.810162
FDD34,OUT046,2475.25162
FDW47,OUT027,3015.649063
FDT51,OUT027,2843.061852
FDO27,OUT013,1511.082951
NCQ18,OUT018,1455.560239
NCW05,OUT013,1895.373338
FDI15,OUT010,541.621015
NCH43,OUT010,539.5293279
FDT40,OUT049,1682.052893
NCG19,OUT017,3134.75177
NCM30,OUT035,830.5358024
FDB38,OUT017,2832.344149
FDB22,OUT046,2569.252354
FDC58,OUT046,766.6104621
NCI29,OUT013,1849.890468
FDA23,OUT010,219.8846667
DRG48,OUT013,2500.157887
FDV21,OUT013,2233.757262
NCG18,OUT019,280.2721361
FDG40,OUT045,654.4169032
FDU24,OUT018,1320.137979
FDA22,OUT049,3149.399282
FDY35,OUT046,874.9582156
FDJ15,OUT045,2788.069902
NCW18,OUT018,2912.504534
FDK56,OUT018,2945.473396
FDF44,OUT046,2604.10929
FDP51,OUT049,2203.189647
FDU22,OUT027,3208.027888
FDM28,OUT017,2902.78622
NCL42,OUT046,3640.640327
FDJ15,OUT019,563.2354609
FDI32,OUT018,1509.093013
DRL11,OUT046,2414.63863
DRO59,OUT018,1050.994347
FDA07,OUT019,284.6867283
NCO53,OUT013,2704.229557
FDO21,OUT045,3314.036221
FDW39,OUT045,2990.192347
NCV17,OUT013,2234.63861
FDE22,OUT046,2384.334204
NCB06,OUT018,2500.836761
DRF48,OUT017,2795.926538
FDB05,OUT013,3934.260393
FDP28,OUT027,5465.030757
FDP23,OUT046,3817.378539
NCS41,OUT018,2797.440191
FDS40,OUT018,630.3119524
FDA16,OUT017,3500.637117
FDN20,OUT035,3267.690309
FDF04,OUT027,5485.031719
DRG36,OUT018,2361.193632
FDW16,OUT018,1420.327366
FDU09,OUT017,891.2118732
FDW01,OUT046,2660.497948
FDB15,OUT045,4200.440031
NCJ17,OUT049,1390.21173
NCT18,OUT018,2334.868412
FDG16,OUT018,3186.882745
FDP27,OUT017,3071.583346
FDQ44,OUT027,3382.199564
FDL50,OUT027,3062.489601
FDW57,OUT027,4574.291987
FDS34,OUT013,1899.371826
NCV30,OUT035,1237.533581
FDD26,OUT018,2455.193493
FDA03,OUT045,2116.533801
FDS27,OUT018,2709.53263
FDM12,OUT013,2552.6802
NCV42,OUT027,2895.166773
NCS41,OUT046,2827.921618
FDN56,OUT018,1834.22954
DRK59,OUT046,3270.564846
NCG18,OUT046,1656.564503
NCN26,OUT017,1875.438343
FDI60,OUT027,2156.676372
NCI43,OUT049,1025.699918
NCL17,OUT049,2256.043354
FDQ19,OUT019,456.7367877
FDY43,OUT049,3057.250905
FDR36,OUT049,878.0259098
FDJ58,OUT049,2922.868173
DRY23,OUT045,790.232151
FDK26,OUT027,4756.559149
DRH03,OUT045,1474.898049
FDC10,OUT010,292.1741558
FDD23,OUT013,3051.770628
FDP32,OUT045,1868.514713
FDO31,OUT035,1486.881374
FDQ57,OUT013,2651.469255
FDX32,OUT027,4026.974444
FDC39,OUT027,5163.257158
FDU55,OUT046,4368.019807
FDL45,OUT013,2299.607918
DRK37,OUT049,3197.503716
FDK22,OUT013,3297.211975
DRG37,OUT027,4766.437925
FDK22,OUT017,4246.885161
DRH36,OUT018,896.0600348
DRC36,OUT018,2501.122742
DRE03,OUT027,1910.257195
FDF34,OUT046,2855.460296
FDZ22,OUT046,1533.03514
FDC44,OUT010,288.1751221
FDN31,OUT027,5130.936607
FDO03,OUT017,4139.199307
FDA01,OUT049,958.2862357
NCH42,OUT049,4309.388563
FDF46,OUT018,1708.049197
DRL35,OUT046,753.1207741
FDW46,OUT049,1090.748799
FDB58,OUT046,2085.5498
FDD47,OUT018,2547.811289
NCO17,OUT045,1754.622001
FDJ26,OUT017,4947.912885
FDU37,OUT045,1510.054216
